dataset,run_tag,test_idx,p_before,p_after,slack,flipped,fairness_attr,group_val,sex,race,education-num_before,education-num_after,delta_education-num,w_education-num,hours-per-week_before,hours-per-week_after,delta_hours-per-week,w_hours-per-week,capital-gain_before,capital-gain_after,delta_capital-gain,w_capital-gain,capital-loss_before,capital-loss_after,delta_capital-loss,w_capital-loss,workclass_before,workclass_after,w_workclass_step,occupation_before,occupation_after,w_occupation_step,burden_total
adult,base,257,0.19753954273089425,0.5000694323318436,0.0,1,sex,Female,Female,Black,7.0,7.0,0.0,2.0,35.0,35.0,0.0,1.0,0.0,4274.0,4274.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.04274042740427404
adult,base,4164,0.024071506492725648,0.5000426000702913,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,35.0,35.0,0.0,1.0,0.0,11287.0,11287.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.11287112871128711
adult,base,5488,0.34020598035472116,0.500063558647877,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,2020.0,2020.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Craft-repair,Craft-repair,2.0,0.02020020200202002
adult,base,5811,0.40205665149346176,0.5000048301836616,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,1210.0,1210.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.012100121001210011
adult,base,1283,0.273741762510527,0.500045905163805,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,15.0,15.0,0.0,1.0,2346.0,5321.0,2975.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Sales,Sales,2.0,0.029750297502975028
adult,base,91,0.22993679777480527,0.5000352020387481,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,3685.0,3685.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Prof-specialty,Prof-specialty,2.0,0.03685036850368504
adult,base,744,0.005723117495442953,0.5000480072342822,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,29.0,29.0,0.0,1.0,0.0,15723.0,15723.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.15723157231572316
adult,base,4635,0.009647449505209493,0.5000396373430958,0.0,1,sex,Male,Male,Asian-Pac-Islander,10.0,10.0,0.0,2.0,20.0,20.0,0.0,1.0,0.0,14119.0,14119.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.14119141191411913
adult,base,2811,0.052385942903428274,0.500063950137918,0.0,1,sex,Male,Male,White,4.0,4.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,8827.0,8827.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.08827088270882709
adult,base,2098,0.03424645672151739,0.5000176469712684,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,20.0,20.0,0.0,1.0,0.0,10180.0,10180.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.1018010180101801
adult,base,2456,0.1298371923678647,0.5000509714349262,0.0,1,sex,Female,Female,White,14.0,14.0,0.0,2.0,20.0,20.0,0.0,1.0,0.0,5800.0,5800.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Exec-managerial,Exec-managerial,2.0,0.05800058000580006
adult,base,412,0.18520845414121467,0.500070922702778,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,4517.0,4517.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Exec-managerial,Exec-managerial,2.0,0.04517045170451704
adult,base,638,0.017339098688007565,0.5000386237973983,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,41.0,41.0,0.0,1.0,0.0,12308.0,12308.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.12308123081230812
adult,base,5639,0.15036656040246318,0.5000739408868495,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,48.0,48.0,0.0,1.0,0.0,5280.0,5280.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Prof-specialty,Prof-specialty,2.0,0.052800528005280054
adult,base,298,0.45578493066361936,0.5000358663395845,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,541.0,541.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Craft-repair,Craft-repair,2.0,0.005410054100541005
adult,base,1206,0.03476477827565324,0.5000528597708913,0.0,1,sex,Female,Female,Black,12.0,12.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,10133.0,10133.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.1013310133101331
adult,base,4095,0.21260244637679052,0.5000515908262063,0.0,1,sex,Male,Male,Other,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,3992.0,3992.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.03992039920399204
adult,base,4117,0.022864487759884693,0.5000760308104231,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,21.0,21.0,0.0,1.0,0.0,11448.0,11448.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Prof-specialty,Prof-specialty,2.0,0.11448114481144811
adult,base,740,0.08490218658879248,0.5000166158253545,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,45.0,45.0,0.0,1.0,0.0,7248.0,7248.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Prof-specialty,Prof-specialty,2.0,0.07248072480724807
adult,base,5466,0.006559558214817043,0.5000811490369995,0.0,1,sex,Male,Male,White,6.0,6.0,0.0,2.0,35.0,35.0,0.0,1.0,0.0,15305.0,15305.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.15305153051530515
adult,base,4791,0.06913627819203354,0.5000750112025499,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,38.0,38.0,0.0,1.0,0.0,7927.0,7927.0,1.5,0.0,0.0,0.0,1.0,State-gov,State-gov,2.0,Adm-clerical,Adm-clerical,2.0,0.07927079270792708
adult,base,260,0.009002807001856064,0.5000555320408496,0.0,1,sex,Female,Female,Other,9.0,9.0,0.0,2.0,28.0,28.0,0.0,1.0,0.0,14332.0,14332.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.14332143321433213
adult,base,4444,0.44819866740353126,0.5000056730430005,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,634.0,634.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.006340063400634006
adult,base,4201,0.3067438589202552,0.5000271236691896,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,2486.0,2486.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.024860248602486024
adult,base,3859,0.28283040777847285,0.5000425907874443,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,3325.0,6162.0,2837.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.028370283702837028
adult,base,806,0.05656919165111913,0.5000384083670958,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,38.0,38.0,0.0,1.0,0.0,8579.0,8579.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.08579085790857909
adult,base,1966,0.2838674183271849,0.5000071666566487,0.0,1,sex,Male,Male,White,7.0,7.0,0.0,2.0,32.0,32.0,0.0,1.0,0.0,2821.0,2821.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.02821028210282103
adult,base,1624,0.026501326176990803,0.5000226660820621,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,10986.0,10986.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.10986109861098611
adult,base,3638,0.30508040025976546,0.5000367519595059,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,2510.0,2510.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Farming-fishing,Farming-fishing,2.0,0.025100251002510024
adult,base,5688,0.39755612998951795,0.5000724985105462,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,15.0,15.0,0.0,1.0,0.0,1268.0,1268.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.012680126801268012
adult,base,4866,0.1263546417823903,0.5000460713746433,0.0,1,sex,Male,Male,Black,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,5895.0,5895.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.05895058950589506
adult,base,3354,0.05005142644082013,0.5000252701331459,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,30.0,30.0,0.0,1.0,5060.0,14033.0,8973.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.08973089730897309
adult,base,5994,0.03907237033594892,0.5000305102014685,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,38.0,38.0,0.0,1.0,0.0,9763.0,9763.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.0976309763097631
adult,base,2048,0.062006416977632796,0.5000701303464805,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,8282.0,8282.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Tech-support,Tech-support,2.0,0.08282082820828209
adult,base,5408,0.2629642322196807,0.5000168814017341,0.0,1,sex,Male,Male,Black,10.0,10.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,3142.0,3142.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.03142031420314203
adult,base,4544,0.3448753780369431,0.5000805288095355,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,52.0,52.0,0.0,1.0,0.0,1957.0,1957.0,1.5,0.0,0.0,0.0,1.0,Local-gov,Local-gov,2.0,Protective-serv,Protective-serv,2.0,0.01957019570195702
adult,base,4526,0.427148495093947,0.5000241247736791,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,35.0,35.0,0.0,1.0,0.0,895.0,895.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.008950089500895009
adult,base,3470,0.12366448038681162,0.5000479818861232,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,70.0,70.0,0.0,1.0,0.0,5970.0,5970.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.05970059700597006
adult,base,2404,0.16730749393561412,0.5000610377004491,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,4893.0,4893.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Tech-support,Tech-support,2.0,0.04893048930489305
adult,base,2820,0.18099958065651323,0.5000067804623388,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,20.0,20.0,0.0,1.0,0.0,4602.0,4602.0,1.5,1617.0,1617.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.04602046020460204
adult,base,5742,0.38698656602290493,0.500059053283535,0.0,1,sex,Male,Male,White,4.0,4.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,1403.0,1403.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.014030140301403014
adult,base,591,0.034393689284543415,0.5000621472002361,0.0,1,sex,Female,Female,White,12.0,12.0,0.0,2.0,7.0,7.0,0.0,1.0,0.0,10167.0,10167.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.1016710167101671
adult,base,2894,0.4095237997879021,0.5000381835511698,0.0,1,sex,Male,Male,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,1116.0,1116.0,1.5,0.0,0.0,0.0,1.0,Federal-gov,Federal-gov,2.0,Exec-managerial,Exec-managerial,2.0,0.011160111601116011
adult,base,1957,0.0851351084888427,0.5000270928506182,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,7239.0,7239.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.07239072390723907
adult,base,2145,0.003697711732401821,0.5000670878589013,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,37.0,37.0,0.0,1.0,0.0,17061.0,17061.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.17061170611706117
adult,base,2709,0.06870065204629676,0.5000179901966197,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,7947.0,7947.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.07947079470794707
adult,base,1121,0.16500395645911964,0.5000048497291332,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,4943.0,4943.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.04943049430494305
adult,base,2857,0.004148810833340806,0.5000081116958885,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,53.0,53.0,0.0,1.0,0.0,16708.0,16708.0,1.5,0.0,0.0,0.0,1.0,Local-gov,Local-gov,2.0,Other-service,Other-service,2.0,0.16708167081670816
adult,base,3330,0.07665812999398013,0.5000393862944346,0.0,1,sex,Female,Female,White,11.0,11.0,0.0,2.0,60.0,60.0,0.0,1.0,0.0,7587.0,7587.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.07587075870758708
adult,base,4237,0.2257974857479676,0.5000581179069928,0.0,1,sex,Male,Male,White,13.0,13.0,0.0,2.0,35.0,35.0,0.0,1.0,0.0,3757.0,3757.0,1.5,0.0,0.0,0.0,1.0,Local-gov,Local-gov,2.0,Prof-specialty,Prof-specialty,2.0,0.037570375703757035
adult,base,5982,0.021886033824487994,0.500044946859742,0.0,1,sex,Male,Male,Asian-Pac-Islander,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,11584.0,11584.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.11584115841158411
adult,base,4093,0.04646509536262083,0.50001390339467,0.0,1,sex,Female,Female,Asian-Pac-Islander,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,9211.0,9211.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.0921109211092111
adult,base,6010,0.06480015052400814,0.5000240972637898,0.0,1,sex,Male,Male,White,8.0,8.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,8138.0,8138.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.08138081380813808
adult,base,4570,0.45679210021718214,0.5000666881475034,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,60.0,60.0,0.0,1.0,0.0,529.0,529.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Transport-moving,Transport-moving,2.0,0.0052900529005290055
adult,base,3763,0.06226676349209259,0.5000388849359345,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,45.0,45.0,0.0,1.0,0.0,8268.0,8268.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.08268082680826808
adult,base,4936,0.22835677751885416,0.5000131974022958,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,60.0,60.0,0.0,1.0,0.0,3712.0,3712.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.03712037120371204
adult,base,5220,0.09449056966927716,0.5000408489969591,0.0,1,sex,Male,Male,White,5.0,5.0,0.0,2.0,54.0,54.0,0.0,1.0,0.0,6890.0,6890.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Farming-fishing,Farming-fishing,2.0,0.06890068900689007
adult,base,4028,0.05818291903624431,0.5000354267713834,0.0,1,sex,Male,Male,White,7.0,7.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,8488.0,8488.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.08488084880848809
adult,base,4392,0.24893169434786985,0.5000439336407655,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,3367.0,3367.0,1.5,1876.0,1876.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.03367033670336703
adult,base,705,0.4078370840676431,0.5000154441407751,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,1137.0,1137.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Farming-fishing,Farming-fishing,2.0,0.01137011370113701
adult,base,5035,0.006337402873310407,0.5000226150318063,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,28.0,28.0,0.0,1.0,0.0,15410.0,15410.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.15410154101541015
adult,base,4912,0.08425886901282094,0.5000716504403798,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,7274.0,7274.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.07274072740727407
adult,base,5353,0.051326723740346115,0.5000085452544709,0.0,1,sex,Female,Female,White,8.0,8.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,8892.0,8892.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.08892088920889209
adult,base,5264,0.18042038551754103,0.5000128706420437,0.0,1,sex,Male,Male,White,7.0,7.0,0.0,2.0,15.0,15.0,0.0,1.0,0.0,4614.0,4614.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Sales,Sales,2.0,0.046140461404614044
adult,base,3503,0.16529838652938658,0.5000466638705354,0.0,1,sex,Male,Male,White,12.0,12.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,4937.0,4937.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.04937049370493705
adult,base,1989,0.01682858072904699,0.5000642603178813,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,20.0,20.0,0.0,1.0,0.0,12401.0,12401.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.12401124011240112
adult,base,3596,0.2239783212313127,0.5000733426656395,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,3789.0,3789.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.03789037890378904
adult,base,1690,0.011529594309550938,0.5000482994253066,0.0,1,sex,Male,Male,White,12.0,12.0,0.0,2.0,32.0,32.0,0.0,1.0,0.0,13570.0,13570.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.13570135701357014
adult,base,1281,0.3538911136965572,0.5000733666348616,0.0,1,sex,Male,Male,White,13.0,13.0,0.0,2.0,60.0,60.0,0.0,1.0,0.0,1836.0,1836.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.018360183601836017
adult,base,477,0.2905707088631257,0.5000743374263472,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,2722.0,2722.0,1.5,0.0,0.0,0.0,1.0,Local-gov,Local-gov,2.0,Exec-managerial,Exec-managerial,2.0,0.027220272202722027
adult,base,1178,0.04956416301559165,0.5000756105018467,0.0,1,sex,Male,Male,White,3.0,3.0,0.0,2.0,15.0,15.0,0.0,1.0,2580.0,11585.0,9005.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Other-service,Other-service,2.0,0.09005090050900509
adult,base,682,0.17353873190414928,0.5000095551298581,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,25.0,25.0,0.0,1.0,0.0,4758.0,4758.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.04758047580475805
adult,base,185,0.08820268750530362,0.5000392111439249,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,45.0,45.0,0.0,1.0,0.0,7121.0,7121.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.07121071210712107
adult,base,5293,0.07062918643407509,0.5000766332729535,0.0,1,sex,Male,Male,White,11.0,11.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,7857.0,7857.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Other-service,Other-service,2.0,0.07857078570785708
adult,base,2865,0.35671803967370247,0.5000423582965109,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,1798.0,1798.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.01798017980179802
adult,base,4890,0.024052500978867488,0.5000042850712186,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,35.0,35.0,0.0,1.0,0.0,11289.0,11289.0,1.5,1721.0,1721.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.11289112891128911
adult,base,3531,0.16743362017814842,0.5000412750434158,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,43.0,43.0,0.0,1.0,0.0,4890.0,4890.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.04890048900489005
adult,base,5889,0.4459004433466539,0.5000596313849034,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,663.0,663.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.006630066300663006
adult,base,2421,0.33486709283159044,0.5000810147117831,0.0,1,sex,Male,Male,White,6.0,6.0,0.0,2.0,45.0,45.0,0.0,1.0,0.0,2093.0,2093.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Exec-managerial,Exec-managerial,2.0,0.020930209302093022
adult,base,86,0.010783329745488622,0.5000244930117254,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,30.0,30.0,0.0,1.0,0.0,13776.0,13776.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.13776137761377613
adult,base,5556,0.10681072083669661,0.5000715794503764,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,6475.0,6475.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.06475064750647506
adult,base,3219,0.020565259077154494,0.500055912128369,0.0,1,sex,Female,Female,White,3.0,3.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,11778.0,11778.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.11778117781177812
adult,base,1894,0.09037935204696372,0.5000066138679141,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,48.0,48.0,0.0,1.0,0.0,7039.0,7039.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.07039070390703907
adult,base,2012,0.006982219928181446,0.500052768517258,0.0,1,sex,Male,Male,Black,10.0,10.0,0.0,2.0,20.0,20.0,0.0,1.0,0.0,15113.0,15113.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.15113151131511315
adult,base,1929,0.025712922454512576,0.500060839519778,0.0,1,sex,Female,Female,Black,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,11081.0,11081.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Tech-support,Tech-support,2.0,0.11081110811108111
adult,base,716,0.22804927138077158,0.5000687648219468,0.0,1,sex,Male,Male,Asian-Pac-Islander,3.0,3.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,3718.0,3718.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.03718037180371804
adult,base,2036,0.0024819006953763012,0.5000584794354757,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,25.0,25.0,0.0,1.0,0.0,18280.0,18280.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.18280182801828018
adult,base,1233,0.07870515976709035,0.5000477478587915,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,2597.0,10097.0,7500.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.07500075000750007
adult,base,5366,0.020409278087940762,0.5000809127077662,0.0,1,sex,Male,Male,White,3.0,3.0,0.0,2.0,75.0,75.0,0.0,1.0,0.0,11802.0,11802.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.11802118021180212
adult,base,3790,0.11622866877083893,0.5000643911023008,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,30.0,30.0,0.0,1.0,0.0,6185.0,6185.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.06185061850618506
adult,base,1776,0.20035071944485322,0.5000509586475201,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,4220.0,4220.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.04220042200422004
adult,base,3417,0.20867632157569332,0.5000528615878077,0.0,1,sex,Male,Male,Amer-Indian-Eskimo,6.0,6.0,0.0,2.0,20.0,20.0,0.0,1.0,0.0,4064.0,4064.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.04064040640406404
